from_stop_id,to_stop_id,transfer_type,min_transfer_time
AMI:SP:QUACHN1,AMI:SP:QUACHN2,2,88
AMI:SP:MEGAC2,AMI:SP:FRANC1,2,423
AMI:SP:PNORDN2,AMI:SP:PNORDN4,2,135
AMI:SP:LIBERN2,AMI:SP:QUACHN1,2,434
AMI:SP:MAPADN2,AMI:SP:MAPADN1,2,62
AMI:SP:PNORDN4,AMI:SP:BERLIN1,2,376
AMI:SP:EGCIM2,AMI:SP:SQLAC6,2,427
AMI:SP:FRANC2,AMI:SP:MEGAC2,2,362
AMI:SP:REMBA1,AMI:SP:LUFOUN1,2,282
AMI:SP:HPLSU6,AMI:SP:HPLSUN5,2,100
AMI:SP:MPETI2,AMI:SP:MCAMO1,2,431
AMI:SP:CIRQMN1,AMI:SP:MUSEE1,2,407
AMI:SP:GMOCQN2,AMI:SP:PLANG2,2,273
AMI:SP:VOLTA1,AMI:SP:CVICTN1,2,215
AMI:SP:IDEFLE,AMI:SP:DONJON,2,377
AMI:SP:LIBERN5,AMI:SP:LIBERN1,2,153
AMI:SP:EBRANL1,AMI:SP:LUBARB2,2,399
AMI:SP:STADE1,AMI:SP:STADE2,2,166
AMI:SP:GBEAUN2,AMI:SP:ROYAU2,2,289
AMI:SP:CVICTN1,AMI:SP:STENDN2,2,301
AMI:SP:RAOUT2,AMI:SP:SQLAC6,2,428
AMI:SP:CTPET2,AMI:SP:RSTAD1,2,397
AMI:SP:EGPIE2,AMI:SP:VAUBA1,2,385
AMI:SP:FOSAL1,AMI:SP:PAGES2,2,172
AMI:SP:CELUC1,AMI:SP:PLICON2,2,328
AMI:SP:DCORD2,AMI:SP:ELOIMN2,2,361
AMI:SP:BOULV1,AMI:SP:CHAOIS,2,366
AMI:SP:JANVI2,AMI:SP:FOUIL2,2,350
AMI:SP:CHAOIS,AMI:SP:BOULV1,2,366
AMI:SP:ELBEU1,AMI:SP:ELBEU2,2,73
AMI:SP:BEAUM1,AMI:SP:MARRE2,2,272
AMI:SP:THDEL1,AMI:SP:FJOUR1,2,368
AMI:SP:CHARDN2,AMI:SP:BERLIN2,2,391
AMI:SP:CCNORN6,AMI:SP:CCNOR5,2,437
AMI:SP:TIVOL2,AMI:SP:REMBA1,2,278
AMI:SP:CTELL2,AMI:SP:CAGNA2,2,424
AMI:SP:CLARI2,AMI:SP:ETSUD2,2,411
AMI:SP:PLANG2,AMI:SP:LMICH1,2,439
AMI:SP:VENT1,AMI:SP:CTCAS2,2,309
AMI:SP:RROUEN1,AMI:SP:ELBEU2,2,230
AMI:SP:THDEL1,AMI:SP:CRIVE2,2,309
AMI:SP:AMBONN2,AMI:SP:STSAU1,2,401
AMI:SP:EGSMN1,AMI:SP:CSALL1,2,397
AMI:SP:CELUC1,AMI:SP:PLICON1,2,340
AMI:SP:GARER1,AMI:SP:AUSSYN2,2,439
AMI:SP:RROUEN2,AMI:SP:ELBEU2,2,267
AMI:SP:PJEAN2,AMI:SP:AGEOR2,2,370
AMI:SP:BLANG1,AMI:SP:BLANG2,2,72
AMI:SP:FJOUR2,AMI:SP:DORGE1,2,365
AMI:SP:OZENF1,AMI:SP:PROCT1,2,338
AMI:SP:BERCH2,AMI:SP:LAPLA1,2,353
AMI:SP:GROCHN4,AMI:SP:GROCHN3,2,90
AMI:SP:CVICTN2,AMI:SP:STENDN1,2,336
AMI:SP:CXROM2,AMI:SP:CJMLA2,2,324
AMI:SP:MSALE2,AMI:SP:ECAUV2,2,397
AMI:SP:WABCO1,AMI:SP:PROCT1,2,349
AMI:SP:LUFOUN2,AMI:SP:COLBEN2,2,377
AMI:SP:HONOR2,AMI:SP:HONOR1,2,67
AMI:SP:MSALO1,AMI:SP:HGREM2,2,413
AMI:SP:PVOGEN3,AMI:SP:BRETES1,2,178
AMI:SP:SQLAC3,AMI:SP:EGCIM2,2,440
AMI:SP:MGARD2,AMI:SP:PICAS1,2,373
AMI:SP:RPMET2,AMI:SP:RPMET1,2,253
AMI:SP:AMALR1,AMI:SP:AMALR2,2,102
AMI:SP:FJOUR2,AMI:SP:RICOR1,2,424
AMI:SP:CORBI1,AMI:SP:GLECL2,2,320
AMI:SP:PFORT2,AMI:SP:MARRE1,2,408
AMI:SP:DREUI1,AMI:SP:VHUGO1,2,294
AMI:SP:CIRQMN1,AMI:SP:LAURE1,2,344
AMI:SP:GORLIN1,AMI:SP:RAIX1,2,260
AMI:SP:COLAS2,AMI:SP:COLAS1,2,101
AMI:SP:EBRANL2,AMI:SP:LUBARB1,2,435
AMI:SP:MACUL8,AMI:SP:MACULN5,2,152
AMI:SP:CIRQUN2,AMI:SP:CIRQMN1,2,198
AMI:SP:CIMACN1,AMI:SP:HIMPON1,2,382
AMI:SP:CAMBRN2,AMI:SP:LEOLAN1,2,364
AMI:SP:MACULN5,AMI:SP:HVDUMEN,2,441
AMI:SP:CAGNA1,AMI:SP:CTELL2,2,404
AMI:SP:HONOR2,AMI:SP:BRANLN1,2,392
AMI:SP:EGACHN2,AMI:SP:LUZARN2,2,412
AMI:SP:BERLIN2,AMI:SP:CLEMEN1,2,393
AMI:SP:PAGES1,AMI:SP:FOSAL1,2,187
AMI:SP:CETOUN1,AMI:SP:SQMARN2,2,427
AMI:SP:EGJEA2,AMI:SP:ELBEU1,2,402
AMI:SP:STJACN2,AMI:SP:FAIDH2,2,221
AMI:SP:TIVOL1,AMI:SP:REMBA2,2,281
AMI:SP:LAURE1,AMI:SP:COZETN2,2,304
AMI:SP:PROVI1,AMI:SP:CHARAN4,2,245
AMI:SP:AQUAPN1,AMI:SP:AQUAPN2,2,84
AMI:SP:BERLIN1,AMI:SP:PNORDN3,2,363
AMI:SP:CVICTN1,AMI:SP:DUCLO2,2,118
AMI:SP:BEAUM1,AMI:SP:MARRE1,2,366
AMI:SP:OZENF2,AMI:SP:PROCT2,2,357
AMI:SP:VALEO1,AMI:SP:VALEO2,2,85
AMI:SP:LIBERN1,AMI:SP:LIBERN4,2,166
AMI:SP:PMARCHN,AMI:SP:MACULN6,2,279
AMI:SP:PNORDN1,AMI:SP:BERLIN1,2,320
AMI:SP:LIBERN3,AMI:SP:LIBERN5,2,243
AMI:SP:ETSUD2,AMI:SP:ETSUD1,2,89
AMI:SP:PCAGN2,AMI:SP:PCAGN1,2,175
AMI:SP:RALLO2,AMI:SP:RONSA1,2,362
AMI:SP:CHAGR1,AMI:SP:AQUAPN2,2,316
AMI:SP:RAINE2,AMI:SP:STANON1,2,397
AMI:SP:CTCAS1,AMI:SP:VENT2,2,337
AMI:SP:CRIVE1,AMI:SP:DORGE2,2,288
AMI:SP:RAOUT2,AMI:SP:RAOUT1,2,67
AMI:SP:ALLIE1,AMI:SP:PVICT2,2,423
AMI:SP:MBARB2,AMI:SP:MBARB1,2,66
AMI:SP:CHARAN4,AMI:SP:CHARAN3,2,267
AMI:SP:STENDN2,AMI:SP:BALZAN1,2,403
AMI:SP:COLAS1,AMI:SP:WALF2,2,433
AMI:SP:PVICT1,AMI:SP:PVICT2,2,101
AMI:SP:SANTEN1,AMI:SP:RORON2,2,299
AMI:SP:GORLIN3,AMI:SP:GORLIN4,2,83
AMI:SP:STJACN2,AMI:SP:MACULN5,2,399
AMI:SP:MACUL8,AMI:SP:BEFFRON,2,375
AMI:SP:MATIFN1,AMI:SP:MATIFN2,2,81
AMI:SP:VOLTA2,AMI:SP:VOLTA1,2,113
AMI:SP:GARENC,AMI:SP:GAREND,2,204
AMI:SP:CJEAN2,AMI:SP:ELBEU1,2,361
AMI:SP:CGMARN2,AMI:SP:CGMARN1,2,84
AMI:SP:STANON1,AMI:SP:CAMBRN1,2,435
AMI:SP:RONSA1,AMI:SP:BALZAN2,2,396
AMI:SP:LIBERN4,AMI:SP:LIBERN5,2,195
AMI:SP:HONOR2,AMI:SP:PAGES2,2,238
AMI:SP:CAMBRN1,AMI:SP:RAINE1,2,414
AMI:SP:HPSDEN5,AMI:SP:HPSDEN4,2,66
AMI:SP:GROCHN2,AMI:SP:GROCHN4,2,224
AMI:SP:ETOUVN1,AMI:SP:SQMARN1,2,367
AMI:SP:RSTAD2,AMI:SP:CTPET2,2,386
AMI:SP:FOUIL1,AMI:SP:CSALL1,2,273
AMI:SP:GAREND,AMI:SP:GAREF,2,324
AMI:SP:PAGES1,AMI:SP:HONOR1,2,276
AMI:SP:CRIVE2,AMI:SP:FJOUR1,2,131
AMI:SP:PLIBE1,AMI:SP:LMICH2,2,388
AMI:SP:HPLSUN6,AMI:SP:HPLSU5,2,100
AMI:SP:FUSCI1,AMI:SP:PMANY2,2,390
AMI:SP:GMOCQN2,AMI:SP:ROGERAN,2,364
AMI:SP:CAVRE1,AMI:SP:CTRI1,2,380
AMI:SP:GAREE,AMI:SP:GARENC,2,151
AMI:SP:GROCHN5,AMI:SP:GROCHN6,2,132
AMI:SP:TERRI1,AMI:SP:NEUVI2,2,288
AMI:SP:ALORRN1,AMI:SP:GARER2,2,419
AMI:SP:ETSUD1,AMI:SP:CLARI2,2,424
AMI:SP:FJOUR2,AMI:SP:RICOR2,2,439
AMI:SP:CHARDN2,AMI:SP:PAIXN1,2,291
AMI:SP:CROILN1,AMI:SP:CROILN2,2,102
AMI:SP:CAMBRN1,AMI:SP:CALMN1,2,403
AMI:SP:DUCLO2,AMI:SP:VOLTA1,2,234
AMI:SP:MSALE2,AMI:SP:NAUGA2,2,437
AMI:SP:EBEAU2,AMI:SP:EBEAU1,2,253
AMI:SP:RROUEN1,AMI:SP:CJEAN1,2,305
AMI:SP:GEPHI2,AMI:SP:MLONGN1,2,387
AMI:SP:FJOUR2,AMI:SP:THDEL2,2,408
AMI:SP:PCPIEN2,AMI:SP:PCPIEN1,2,156
AMI:SP:RORE2,AMI:SP:RORE1,2,60
AMI:SP:GORLIN1,AMI:SP:VENT2,2,440
AMI:SP:CHAGR2,AMI:SP:CXROM1,2,377
AMI:SP:FOUIL2,AMI:SP:FOUIL1,2,93
AMI:SP:MADEL1,AMI:SP:MADEL2,2,153
AMI:SP:DBOUV2,AMI:SP:PBERN1,2,266
AMI:SP:CIPRON2,AMI:SP:CIPRON1,2,75
AMI:SP:MSALE2,AMI:SP:JCATEL1,2,414
AMI:SP:FOUIL1,AMI:SP:FOUIL2,2,93
AMI:SP:CALMN2,AMI:SP:CAMBRN2,2,391
AMI:SP:CHARAN3,AMI:SP:DELPEN2,2,379
AMI:SP:ALORRN2,AMI:SP:GARER2,2,436
AMI:SP:VENT2,AMI:SP:CTCAS1,2,337
AMI:SP:BRETES1,AMI:SP:EGSLEU,2,409
AMI:SP:ALLIE2,AMI:SP:ALLIE1,2,134
AMI:SP:MRIVE2,AMI:SP:MRIVE1,2,148
AMI:SP:LANGUN1,AMI:SP:COURSN1,2,436
AMI:SP:CHARDN2,AMI:SP:BERLIN1,2,389
AMI:SP:GARER2,AMI:SP:AUSSYN1,2,336
AMI:SP:STJUS1,AMI:SP:STRAS1,2,235
AMI:SP:EBRANL2,AMI:SP:EBRANL1,2,99
AMI:SP:RAINE2,AMI:SP:CALMN1,2,227
AMI:SP:CASDEN2,AMI:SP:CASDEN1,2,81
AMI:SP:ROYAU2,AMI:SP:JOINV2,2,437
AMI:SP:CVICTN1,AMI:SP:STENDN1,2,281
AMI:SP:DORGE2,AMI:SP:FJOUR2,2,349
AMI:SP:JOINV1,AMI:SP:DBOUV1,2,430
AMI:SP:EGJEA2,AMI:SP:ELBEU2,2,404
AMI:SP:MATIFN1,AMI:SP:RICOR2,2,415
AMI:SP:MSALO2,AMI:SP:AFRAN2,2,383
AMI:SP:EBEAU1,AMI:SP:CHATE1,2,362
AMI:SP:BEFFRON,AMI:SP:MACUL6,2,438
AMI:SP:PVOGEN3,AMI:SP:PMARCHN,2,402
AMI:SP:UPJVN2,AMI:SP:HVDUSEN,2,441
AMI:SP:RTHILN1,AMI:SP:HPSDEN5,2,390
AMI:SP:CIRQUN1,AMI:SP:CIRQMN2,2,175
AMI:SP:PCAGNN3,AMI:SP:PCAGN2,2,135
AMI:SP:CAGNY1,AMI:SP:CAGNY2,2,140
AMI:SP:ROSERN2,AMI:SP:CTCHA1,2,433
AMI:SP:CHARDN2,AMI:SP:PNORDN3,2,298
AMI:SP:MRIVE1,AMI:SP:THDEL1,2,401
AMI:SP:GENDA1,AMI:SP:CJEAN2,2,305
AMI:SP:CAGNY2,AMI:SP:CAGNY1,2,140
AMI:SP:PNORDN3,AMI:SP:PNORDN4,2,84
AMI:SP:LHOTO2,AMI:SP:LHOTO1,2,167
AMI:SP:ESTRE2,AMI:SP:ESTRE1,2,79
AMI:SP:CALMN2,AMI:SP:CAMBRN1,2,379
AMI:SP:CCGLIN4,AMI:SP:CCGLIN1,2,70
AMI:SP:ETSUD2,AMI:SP:CLARI2,2,411
AMI:SP:EGPIE1,AMI:SP:DOULL1,2,436
AMI:SP:HBARB2,AMI:SP:HBARB1,2,102
AMI:SP:CIRQMN2,AMI:SP:CIRQUN2,2,211
AMI:SP:MLONGN2,AMI:SP:GEPHI1,2,423
AMI:SP:QUACHN2,AMI:SP:QUACHN1,2,88
AMI:SP:BLTAC1,AMI:SP:BLTAC2,2,74
AMI:SP:LANGUN1,AMI:SP:COURSN2,2,421
AMI:SP:CIRQMN1,AMI:SP:LONGVIL,2,303
AMI:SP:RALLO2,AMI:SP:FENEL2,2,362
AMI:SP:MOULI1,AMI:SP:ALBOU1,2,361
AMI:SP:PINSO2,AMI:SP:PINSO1,2,74
AMI:SP:BOULV2,AMI:SP:BOULV1,2,199
AMI:SP:CCSUDN4,AMI:SP:CCSUDN1,2,147
AMI:SP:CHARAN3,AMI:SP:CHARAN1,2,236
AMI:SP:DBOUV1,AMI:SP:PBERN1,2,278
AMI:SP:DUCLO2,AMI:SP:CVICTN2,2,152
AMI:SP:CHAPIN1,AMI:SP:EGREN1,2,339
AMI:SP:PLIBE1,AMI:SP:DCASA2,2,440
AMI:SP:STRAS1,AMI:SP:PINSO2,2,403
AMI:SP:PINSO2,AMI:SP:STJUS2,2,293
AMI:SP:GORLIN4,AMI:SP:RAIX1,2,336
AMI:SP:HPLSUN5,AMI:SP:HPLSU6,2,100
AMI:SP:ETOUVN1,AMI:SP:SQMARN2,2,409
AMI:SP:FONTAN1,AMI:SP:FONTAN2,2,79
AMI:SP:STRAS2,AMI:SP:PINSO2,2,411
AMI:SP:STANON1,AMI:SP:RAINE1,2,351
AMI:SP:ALMOU2,AMI:SP:ALMOU1,2,69
AMI:SP:CSALL1,AMI:SP:JOFFR2,2,431
AMI:SP:ROTONN1,AMI:SP:ROTONN2,2,90
AMI:SP:BRANLN1,AMI:SP:HONOR1,2,396
AMI:SP:PHOTE2,AMI:SP:PHOTE1,2,99
AMI:SP:PLIBE1,AMI:SP:PLIBE2,2,195
AMI:SP:CCNOR2,AMI:SP:MANGE1,2,258
AMI:SP:CCNOR5,AMI:SP:QTOUR1,2,402
AMI:SP:DORGE2,AMI:SP:CRIVE2,2,301
AMI:SP:CTPET1,AMI:SP:CTPET2,2,71
AMI:SP:BERLIN1,AMI:SP:CHARDN1,2,371
AMI:SP:MACUL6,AMI:SP:MACULN7,2,181
AMI:SP:PERIM1,AMI:SP:PERIM2,2,109
AMI:SP:14JUI1,AMI:SP:DBOUV1,2,436
AMI:SP:RLEFEB,AMI:SP:MCAMO1,2,409
AMI:SP:GLISY2,AMI:SP:STADE1,2,216
AMI:SP:DCORD1,AMI:SP:ELOIMN2,2,297
AMI:SP:LIBERN2,AMI:SP:LIBERN3,2,217
AMI:SP:FUSCI1,AMI:SP:FUSCI2,2,179
AMI:SP:LUZARN2,AMI:SP:EGACHN2,2,412
AMI:SP:GROCHN2,AMI:SP:GROCHN6,2,261
AMI:SP:EGCIM2,AMI:SP:EGCIM1,2,166
AMI:SP:CJEAN2,AMI:SP:GENDA2,2,400
AMI:SP:STJACN1,AMI:SP:FAIDH2,2,228
AMI:SP:LUFOUN2,AMI:SP:GROCHN1,2,374
AMI:SP:HAMEA1,AMI:SP:HAMEA2,2,116
AMI:SP:MANGE2,AMI:SP:QTOUR1,2,295
AMI:SP:VOYEL2,AMI:SP:NEUVI1,2,281
AMI:SP:EXUPE2,AMI:SP:STQUE1,2,303
AMI:SP:IUTPRN1,AMI:SP:IUTPRN2,2,76
AMI:SP:HPLSU5,AMI:SP:HPSDEN4,2,416
AMI:SP:BRAGE2,AMI:SP:BRAGE1,2,71
AMI:SP:MEGAC1,AMI:SP:PLICON2,2,433
AMI:SP:AIGUI1,AMI:SP:GLISY1,2,286
AMI:SP:PVOGEN6,AMI:SP:PVOGEN4,2,208
AMI:SP:JANVI2,AMI:SP:FOUIL1,2,317
AMI:SP:GAREND,AMI:SP:GARENB,2,178
AMI:SP:CIRQUN2,AMI:SP:MUSEE1,2,275
AMI:SP:ALLONV,AMI:SP:ALBOU2,2,427
AMI:SP:PROV1,AMI:SP:CONDO3,2,337
AMI:SP:CAMBRN1,AMI:SP:COLVEN1,2,270
AMI:SP:MSAIN2,AMI:SP:POMME2,2,387
AMI:SP:JOFFR1,AMI:SP:RGOBLN1,2,440
AMI:SP:ACACI2,AMI:SP:CMADE2,2,269
AMI:SP:PBERN1,AMI:SP:DBOUV1,2,278
AMI:SP:CAGRI2,AMI:SP:CHAGR1,2,295
AMI:SP:CTELL1,AMI:SP:CTELL2,2,68
AMI:SP:PFORT1,AMI:SP:MARRE2,2,313
AMI:SP:MUSEE1,AMI:SP:JACOBIN,2,384
AMI:SP:RAIX1,AMI:SP:GORLIN3,2,336
