route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283497-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283498-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283499-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283500-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283501-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283502-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283503-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283504-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283505-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283506-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283507-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283508-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283509-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283510-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283511-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283512-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283513-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283514-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283515-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283516-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283517-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283518-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283519-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283520-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283521-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283522-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283523-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283524-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283525-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283526-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283527-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283528-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283529-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283530-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283531-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283532-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283533-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283534-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283535-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283536-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283537-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283538-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283539-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283540-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283541-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283542-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283543-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283544-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283545-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283546-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283547-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283548-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283549-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283550-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283551-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283552-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283553-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283554-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283555-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283556-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283557-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283558-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283559-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283560-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283561-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283562-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283563-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283564-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283565-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283566-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283567-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283568-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283569-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283570-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283571-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283572-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283573-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283574-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283575-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283576-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283577-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283578-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283579-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283580-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283581-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283582-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283583-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283584-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283585-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283586-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283587-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283588-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283589-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283590-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:13-1,AMI:26E07-ETESEM-Semaine-000,AMI:7286557-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_14,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283592-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283593-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283594-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283595-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283596-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283597-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283598-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283599-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_33,0,0
AMI:N2-1,AMI:26E07-ETESEM-Semaine-000,AMI:7283600-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_44,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284398-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284399-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284400-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284401-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284402-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284403-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284404-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284405-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284406-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284407-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284408-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284409-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284410-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284411-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284412-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284413-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284414-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284415-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284416-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284417-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284418-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284419-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284420-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284421-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284422-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284423-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284424-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284425-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284426-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284427-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284428-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284429-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284430-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284431-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284432-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284433-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284434-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284435-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284436-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284437-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284438-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284439-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284440-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284441-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284442-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284443-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284444-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284445-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284446-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284447-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284448-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284449-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284450-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284451-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284452-26E07-ETESEM-Semaine-000,Aller,,0,,AMI:shp_3_49,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284453-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284454-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284455-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284456-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284457-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284458-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284459-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284460-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284461-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284462-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284463-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284464-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284465-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284466-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284467-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284468-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284469-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284470-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
AMI:N4-1,AMI:26E07-ETESEM-Semaine-000,AMI:7284471-26E07-ETESEM-Semaine-000,Retour,,1,,AMI:shp_3_42,0,0
