trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,cars_allowed
16-L-1-6-090001,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-095500,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-095901,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-2-6-105600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-105901,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-115600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-115900,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-2-6-125600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-125900,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-135700,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-135900,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-2-6-145700,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-150001,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-2-6-155800,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-160100,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-170100,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-170200,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-2-6-180200,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-180600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-190600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-190800,L,16_DIMANCHE,C. CIAL. NORD,,1,,,,,
16-L-1-6-200700,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-2-6-200800,L,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-L-2-6-210600,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
16-L-1-6-210801,L,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-L-2-6-215901,L,16_DIMANCHE,POLE ECHANGES NORD,,1,,,,,
16-L-1-6-220800,L,16_DIMANCHE,CHU A. PICARDIE,,0,,,,,
15-N1-1-6-060701,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-060701,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-070600,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-070700,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-080500,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-080500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-090400,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-090500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-100500,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-100500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-110400,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-110500,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-120500,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-120500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-130500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-130900,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-141000,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-141300,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-151300,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-151400,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-161300,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-161400,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-171400,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-172000,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-181800,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-182000,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-191900,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-192500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-202500,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-202900,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-213200,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-213500,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-2-6-223200,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-1-6-223700,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-1-6-233800,N1,15_DIMANCHE,POLE JULES VERNE,,0,,,,,
15-N1-2-6-234100,N1,15_DIMANCHE,ETOUVIE,,1,,,,,
15-N1-11-5-042701,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-6-5-042901,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-1-5-045900,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-050201,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-053901,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-1-5-054200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-060300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-060701,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-063700,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-063801,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-065600,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-065700,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-071601,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-071601,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-073400,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-073600,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-075300,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-075500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-081300,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-081400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-083200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-083400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-085200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-085400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-091200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-091400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-093200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-093400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-095100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-095200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-101100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-101100,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-103100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-103200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-105100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-105200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-111100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-111200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-113100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-113200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-115200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-115300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-121200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-121300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-123200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-123300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-125200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-125200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-131300,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-131300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-133000,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-133300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-135000,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-135300,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-141200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-141200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-143100,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-143200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-145200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-145300,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-151400,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-151400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-153200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-4-5-153500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-155300,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-155500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-161500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-161600,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-163500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-163700,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-165700,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-165800,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-172000,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-172000,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-174100,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-8-5-174200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-180200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-2-5-180200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-10-5-182100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-9-5-182200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-4-5-184100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-8-5-184700,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-190800,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-190800,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-9-5-193200,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-193400,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-200500,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-7-5-200900,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-10-5-203900,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-5-5-210000,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-2-5-210900,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-7-5-212700,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-12-5-215200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-5-5-221000,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-3-5-223200,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-12-5-224100,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-12-5-233700,N1,15_SAMEDI,POLE JULES VERNE,,0,,,,,
15-N1-3-5-234000,N1,15_SAMEDI,ETOUVIE,,1,,,,,
15-N1-1-B-042201,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-4-B-043701,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-050201,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-050201,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-4-B-052200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-052700,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-5-B-054201,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-3-B-055600,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-060200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-061601,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-062200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-063101,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-064201,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-5-B-064600,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-065600,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-065900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-071000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-071400,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-072300,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-073400,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-5-B-073800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-3-B-074800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-075300,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-080400,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-081200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-081900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-083200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-5-B-083500,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-084900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-085100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-090800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-091000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-092800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-092800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-094800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-3-B-094900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-100800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-100800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-102600,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-102900,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-104800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-105000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-110800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-110900,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-112800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-112900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-114900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-114900,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-120800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-120900,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-122800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-123100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-10-B-124601,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-3-B-125000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-130300,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-130900,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-132500,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-133000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-134700,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-10-B-134800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-140500,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-140900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-142800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-142800,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-10-B-144800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-145100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-150800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-151300,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-153000,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-153300,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-12-B-154701,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-10-B-155200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-160200,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-161200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-162000,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-13-B-162601,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-163700,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-164200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-10-B-165600,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-12-B-165700,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-171400,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-9-B-171400,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-13-B-172800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-173200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-174700,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-174800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-12-B-180300,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-10-B-180300,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-9-B-181900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-2-B-182100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-13-B-183400,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-183700,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-185400,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-7-B-185800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-12-B-191500,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-2-B-191800,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-13-B-193300,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-6-B-193500,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-1-B-195900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-7-B-200000,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-12-B-202400,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-13-B-203100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-6-B-203900,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-1-B-205600,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-12-B-212200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-13-B-212500,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-11-B-215100,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-12-B-221200,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-13-B-223200,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-11-B-225700,N1,15_SEMAINE,ETOUVIE,,1,,,,,
15-N1-12-B-233700,N1,15_SEMAINE,POLE JULES VERNE,,0,,,,,
15-N1-8-B-235300,N1,15_SEMAINE,ETOUVIE,,1,,,,,
16-N1-1-6-060701,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-060701,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-070600,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-070700,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-080500,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-080500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-090400,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-090500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-100500,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-100500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-110400,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-110500,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-120500,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-120500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-130500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-130900,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-141000,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-141300,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-151300,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-151400,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-161300,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-161400,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-171400,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-172000,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-181800,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-182000,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-191900,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-192500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-202500,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-202900,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-213200,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-213500,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-2-6-223200,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-1-6-223700,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
16-N1-1-6-233800,N1,16_DIMANCHE,POLE JULES VERNE,,0,,,,,
16-N1-2-6-234100,N1,16_DIMANCHE,ETOUVIE,,1,,,,,
15-N2-2-6-055201,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-060501,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-065100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-065101,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-075001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-075100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-085001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-085100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-094801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-095100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-104901,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-105100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-114500,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-114901,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-125001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-125100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-135001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-135100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-145001,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-145100,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-154801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-155400,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-2-6-164801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-1-6-165300,N2,15_DIMANCHE,IUT,,0,,,,,
15-N2-1-6-174801,N2,15_DIMANCHE,LA PAIX,,1,,,,,
15-N2-2-6-175300,N2,15_DIMANCHE,IUT,,0,,,,,
